protein_ID	D_3_logFC_23	D_5_logFC_23	D_7_logFC_23	D_9_logFC_23	D_11_logFC_23	D_13_logFC_23	D_3_ChiSq.pval_23	D_5_ChiSq.pval_23	D_7_ChiSq.pval_23	D_9_ChiSq.pval_23	D_11_ChiSq.pval_23	D_13_ChiSq.pval_23	D_3_adj.ChiSq.pval_23	D_5_adj.ChiSq.pval_23	D_7_adj.ChiSq.pval_23	D_9_adj.ChiSq.pval_23	D_11_adj.ChiSq.pval_23	D_13_adj.ChiSq.pval_23	D_3_logFC_93	D_5_logFC_93	D_7_logFC_93	D_9_logFC_93	D_11_logFC_93	D_13_logFC_93	D_3_ChiSq.pval_93	D_5_ChiSq.pval_93	D_7_ChiSq.pval_93	D_9_ChiSq.pval_93	D_11_ChiSq.pval_93	D_13_ChiSq.pval_93	D_3_adj.ChiSq.pval_93	D_5_adj.ChiSq.pval_93	D_7_adj.ChiSq.pval_93	D_9_adj.ChiSq.pval_93	D_11_adj.ChiSq.pval_93	D_13_adj.ChiSq.pval_93	D_3_logFC_92	D_5_logFC_92	D_7_logFC_92	D_9_logFC_92	D_11_logFC_92	D_13_logFC_92	D_3_ChiSq.pval_92	D_5_ChiSq.pval_92	D_7_ChiSq.pval_92	D_9_ChiSq.pval_92	D_11_ChiSq.pval_92	D_13_ChiSq.pval_92	D_3_adj.ChiSq.pval_92	D_5_adj.ChiSq.pval_92	D_7_adj.ChiSq.pval_92	D_9_adj.ChiSq.pval_92	D_11_adj.ChiSq.pval_92	D_13_adj.ChiSq.pval_92	Protein_fams	method_2v3	method_9v3	gene
CHOYP_DNAH5.2.2.m.61452	-0.804929748181612	-0.119707499594376	-0.113224099475334	0.186765325665193	-0.916809110663836	-0.790036904678925	4.83376805449597e-07	0.529715094633546	0.54160182195404	0.40719249844836	0.0518594934389921	0.0197258570820039	0.000233726902399746	0.971021389430923	0.997624329922123	0.940454783919857	0.753583352023161	0.915324501700265	-0.893743563186329	-0.262717816851009	-0.323623714075238	-1.37336210849572	0.700237526215075	-0.264817414104033	2.48632277883666e-08	0.179372523584031	0.109089558193293	1.80587431236307e-06	0.00585649675639981	0.277115884121267	1.27734832762733e-05	0.972950340445907	0.956980358091188	0.00269504864874981	0.999070601710657	0.939741910187518	-0.0888138150047171	-0.143010317256634	-0.210399614599905	-1.56012743416091	1.61704663687891	0.525219490574893	0.633246493437256	0.483510680721434	0.30639211426405	6.39435864215792e-08	0.000233174369963506	0.119664548416478	0.98339252255286	0.999460485406158	0.957143309925013	5.8401808931709e-05	0.0203903544797874	0.830890921321349	Dynein heavy chain family	PropTest	PropTest	DYH5.2.2.m.61452
CHOYP_DNAH6.2.3.m.21512	-1.35589491628485	-0.508749790340276	-0.524439887801769	-0.17487247902414	0.12625961122805	-0.308910214942309	8.83875169257989e-05	0.204089976818185	0.233184510001656	0.747675237257896	0.884166878738087	0.667861592215201	0.0151363622735431	0.971021389430923	0.997624329922123	0.940454783919857	0.910872508237508	0.915324501700265	-1.55816678107285	-0.255831431265769	-0.456174444854116	-1.71263210015659	0.734589031005852	-0.273075565106341	1.08727855334228e-05	0.503013703809196	0.317612810494262	0.0133999968203756	0.222169789956637	0.635814474344494	0.00188695613910129	0.972950340445907	0.956980358091188	0.951247751515272	0.999070601710657	0.939741910187518	-0.202271864788001	0.252918359074506	0.068265442947653	-1.53775962113245	0.608329419777802	0.0358346498359676	0.649676169241838	0.553132001891514	0.890446369777787	0.0358430161298822	0.450294658989781	0.959858828059315	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.74375989096669	0.969231647783554	Dynein heavy chain family	PropTest	PropTest	DYH6
CHOYP_DNAH7.2.2.m.46648	-1.06679252858001	-0.219243173145291	0.127381125119144	0.14929062024653	-0.218388560159395	-0.391372375134281	5.46627611430983e-06	0.424409753337949	0.630203233875593	0.641879355315501	0.730051373330785	0.355055605932447	0.00166417739480099	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	-1.02464566570157	-0.0776859230184881	0.0838006010937304	-1.56600718643811	0.845620343394596	-0.236549689081227	7.78333330580415e-06	0.771454534358612	0.763050986499464	0.000212370063480304	0.0329898816459065	0.474833285616488	0.00148788371566768	0.972950340445907	0.956980358091188	0.086487901358732	0.999070601710657	0.939741910187518	0.0421468628784458	0.141557250126803	-0.0435805240254137	-1.71529780668464	1.06400890355399	0.154822686053055	0.879393702226425	0.618741312869585	0.873005514670742	5.54351892171271e-05	0.0677891248503979	0.710713474751959	0.98339252255286	0.999460485406158	0.957143309925013	0.0216989169221326	0.74375989096669	0.921491331385972	Dynein heavy chain family	PropTest	PropTest	DYH7.2.2.m.46648
CHOYP_DSIM_GD13062.1.1.m.3175	0.267413896085788	0.143326906239418	0.175999830339323	-0.431364038991163	-1.87374038877195	0.176516612227933	0.567740919494622	0.785466924252796	0.722364599939921	0.390909202410081	0.0618044468512595	0.803789796230209	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.918369483840077	0.0506424616026715	0.14470649831796	0.0516201953445798	-0.406528972430915	0.149626530284695	0.68183654536512	0.916120688376007	0.783451471341246	0.922104836938897	0.389493544542314	0.749427753852244	0.21436455531017	0.984989502740723	0.972950340445907	0.964559409113323	0.984101433466036	0.999070601710657	0.939741910187518	-0.216771434483116	0.00137959207854177	-0.124379634994743	0.0248350665602479	2.02336691905665	0.505319933137188	0.643401806327227	0.997910336688563	0.808757854572804	0.963225538670964	0.0403531402083346	0.419827389032089	0.98339252255286	0.999460485406158	0.957143309925013	0.97520802166219	0.613883000669017	0.830890921321349	SH3BGR family	ASCA	NA	SH3BG
CHOYP_DVIR_GJ23521.1.1.m.2757	0.515018261349976	1.00314924819116	-0.190962018162544	0.0645934556712495	0.66815339005732	-0.00934993308340193	0.0634485063940538	0.00307241352264605	0.535276826545983	0.856242764834309	0.087617444930974	0.983724764006786	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.989381813304268	-0.111628967296205	0.0336751859292157	-0.609883860249569	0.240529649382154	-0.841911890967109	-0.134796190280495	0.715438266075146	0.932969398287299	0.0813669572554334	0.464828625080014	0.0387660363000183	0.725199012046819	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.626647228646181	-0.969474062261941	-0.418921842087025	0.175936193710904	-1.51006528102443	-0.125446257197093	0.0284449153873888	0.00533127460216965	0.245032968632548	0.611464821913914	0.000470122108745732	0.777485135044086	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.0333138252921544	0.933155903536234	Histone H2B family	ASCA	ASCA	H2B7
CHOYP_DYH1.1.1.m.46156	-1.50908006226706	-0.0201718260434616	-0.302047466465321	-0.520369045049907	-0.703815387329638	-0.571944620776103	3.166267363271e-06	0.959468869499655	0.474630467530081	0.35780788005402	0.533125399399445	0.453427166636574	0.00108444657192032	0.979730945004616	0.997624329922123	0.940454783919857	0.796166999855847	0.915324501700265	-1.83688280913892	-0.340720328852282	-0.549283849245597	-1.30966743317833	1.16754843828196	-0.651587188360071	6.6108585772661e-08	0.418726473659174	0.237414451297451	0.0349610921276744	0.0503379156952335	0.287392102000659	3.19654455912514e-05	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.32780274687186	-0.320548502808821	-0.247236382780276	-0.789298388128419	1.8713638256116	-0.0796425675839685	0.451956653781225	0.457950743016754	0.611743611863256	0.260962340013986	0.062180889987256	0.919705012157978	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.74375989096669	0.969231647783554	Dynein heavy chain family	PropTest	PropTest	DYH1
CHOYP_DYH2.1.1.m.28905	-1.27944881470048	-1.01713776595383	0.299806031953721	0.632482443033464	-0.163247005966935	0.369161690170328	5.0560100884038e-05	0.0136291780190354	0.389612960654808	0.175527408505149	0.846244765868989	0.507617875897562	0.00966520998294866	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	-1.575542701845	-0.295866093068022	-0.00949131895880662	-1.22720527298635	0.345546740259953	-0.71048087741364	1.73243389627594e-06	0.409383489401379	0.980260486127507	0.0509545050011763	0.55123081349341	0.198961652582087	0.000494186769122406	0.972950340445907	0.987655147882311	0.984101433466036	0.999070601710657	0.939741910187518	-0.296093887144521	0.721271672885807	-0.309297350912527	-1.85968771601982	0.508793746226887	-1.07964256758397	0.468669351333916	0.100349679217394	0.398621467371317	0.00156393048198868	0.531763912194489	0.0606170134614642	0.98339252255286	0.999460485406158	0.957143309925013	0.22956265289191	0.768388737411657	0.757317202489462	Dynein heavy chain family	PropTest	PropTest	DYH2.1.1.m.28905
CHOYP_DYHC.1.3.m.10664	-0.851422333424063	0.134764892735994	-0.0196118147666393	0.584785701002167	-0.479109100154942	-0.59579136273047	1.45249494115225e-09	0.39070079296506	0.900632804810176	0.000831774957397095	0.134365462517162	0.0132017401619429	1.98991806937858e-06	0.971021389430923	0.997624329922123	0.325580483324006	0.775084662365426	0.915324501700265	-0.861049120269668	0.0836770649204004	-0.00525432607233611	-0.660793168636976	0.521890005873248	-0.564402617925695	5.74546118607058e-10	0.597533110083895	0.974376055868291	0.00160404388059548	0.00837169847890382	0.00286798979124477	4.24461043452188e-07	0.972950340445907	0.987655147882311	0.299664561329428	0.999070601710657	0.353652152861842	-0.00962678684560547	-0.0510878278155937	0.0143574886943032	-1.24557886963914	1.00099910602819	0.0313887448047749	0.952831462625368	0.747568046988291	0.93034478039817	3.41886815991139e-10	0.000993975572344478	0.898740203853525	0.98339252255286	0.999460485406158	0.966278897789384	7.02577406861791e-07	0.0602583939293987	0.969231647783554	Dynein heavy chain family	PropTest	PropTest	DYHC
CHOYP_EF1A.2.4.m.50858	0.0957819958918051	-0.242361778073438	0.0351233614075088	0.139463741777687	-0.0197196945892291	-0.218860610299886	0.253671625962423	0.00419382986748342	0.673503084681722	0.105248984190063	0.844149104383882	0.0292322234301475	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	0.290337741349157	0.0894240628167697	0.179245481436565	0.311095788970677	-0.141692138696623	-0.177382158485392	0.000295682240353487	0.261539817919089	0.0342731372355335	9.33661389576755e-05	0.0686467109546673	0.0281315092823447	0.0270056446189518	0.972950340445907	0.956980358091188	0.0515624235992831	0.999070601710657	0.939741910187518	0.194555745457352	0.331785840890207	0.144122120029056	0.17163204719299	-0.121972444107394	0.0414784518144948	0.0157709457100588	9.9766752736106e-05	0.0872533901031224	0.0379175543697773	0.230623203666382	0.672393636245917	0.98339252255286	0.0820082707490791	0.957143309925013	0.936928099947709	0.74375989096669	0.913566229742386	TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, EF-Tu/EF-1A subfamily	NA	PropTestASCAclustering	EF1A.2.4.m.50858
CHOYP_EF1A2.1.3.m.30022	-0.0892796169622514	-0.627191247637815	0.213037209663852	0.160517875669784	-0.726899000442678	-0.850056483370976	0.561627759453327	1.6530609979448e-05	0.137625344762882	0.289315129305548	0.000323666029232291	5.13496928984147e-06	0.972056752910786	0.135881614031062	0.997624329922123	0.940454783919857	0.0322527785420271	0.00281396317083313	0.532794156740052	-0.0566510109610103	0.274638922330494	0.456624832257392	-0.134166435715896	-0.00564790418824224	9.55219654077251e-05	0.664898945988681	0.0629137027356559	0.000878460564114575	0.307108385330633	0.964563723261391	0.0109054243840486	0.972950340445907	0.956980358091188	0.185152457359534	0.999070601710657	0.986368307506135	0.622073773702303	0.570540236676805	0.0616017126666426	0.296106956587607	0.592732564726782	0.844408579182733	1.21641300551697e-05	0.000139660212817017	0.666173272170639	0.037458726634292	0.00380156022588735	3.01930502371143e-06	0.0333297163511651	0.0956672457796566	0.957143309925013	0.936928099947709	0.169830570960837	0.000800602815964774	TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, EF-Tu/EF-1A subfamily	PropTest	PropTest	EF1A.1.3.m.30022
CHOYP_EF2.4.5.m.30186	0.14407456089288	-0.231817865915913	0.0726424458360011	-0.206287033625721	-0.257155908877568	-0.184977887083926	0.218986948339126	0.0278496640375701	0.493691253201083	0.0464709918487971	0.086840583470145	0.185497571715867	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	0.330466525400317	0.0756648538883073	-0.0726621405420182	-0.437422980376699	-0.217460819916923	-0.229855036507219	0.0032444640244046	0.447569113533243	0.522999523286939	1.93933695924146e-05	0.0507937926692941	0.0441518618985995	0.194667841464276	0.972950340445907	0.956980358091188	0.0177126108944053	0.999070601710657	0.939741910187518	0.186391964507436	0.30748271980422	-0.145304586378019	-0.231135946750978	0.0396950889606451	-0.0448771494232929	0.095531290224906	0.00386328563359802	0.196783698852161	0.0387872736033255	0.795869056841265	0.743648692898435	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.893527403297652	0.921491331385972	TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, EF-G/EF-2 subfamily	NA	PropTest	EF2.4.5.m.30186
CHOYP_EF2.5.5.m.39855	0.105495333775655	-0.255693195702058	0.0429115970773815	-0.0733344525620776	-0.30207471066425	-0.185851818537971	0.377044624854292	0.0170035865595699	0.692500591674539	0.499492532294525	0.0583850687062653	0.190221681455871	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	0.303761398571383	0.0520572103522863	-0.0849360565125643	-0.376348712292161	-0.205776269153754	-0.242986986712371	0.00777690016364467	0.607148295709041	0.463969735313332	0.000550229381430394	0.0779890063712132	0.0365082182518063	0.349591084390887	0.972950340445907	0.956980358091188	0.143136800325011	0.999070601710657	0.939741910187518	0.198266064795728	0.307750406054344	-0.127847653589946	-0.303014259730084	0.0962984415104966	-0.0571351681743995	0.0832303858664343	0.00459638267161418	0.267536682745994	0.00914490634660914	0.554308313716407	0.682266469566441	0.98339252255286	0.999460485406158	0.957143309925013	0.637043476009552	0.79131891954652	0.921491331385972	TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, EF-G/EF-2 subfamily	NA	ASCA	EF2.5.5.m.39855
CHOYP_ENO.1.2.m.7681	-0.349257464362706	-0.038002858475144	0.235942370795605	0.0876770687842905	-0.0650029126642266	0.254225923325668	0.0644760360537337	0.83888021633249	0.206873302948893	0.646540976885143	0.770782945921282	0.225327747020291	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	-0.212391944231122	0.189444813083243	0.550368401012656	0.207230792597676	-0.00237656316035473	0.0838178918185175	0.242942301738103	0.291047298750088	0.00274691817367949	0.245017891428784	0.988647762738409	0.640520168128752	0.984989502740723	0.972950340445907	0.684232345080164	0.984101433466036	0.999070601710657	0.939741910187518	0.136865520131584	0.227447671558387	0.314426030217051	0.119553723813386	0.0626263495038719	-0.170408031507151	0.487422022619583	0.219826503972628	0.0754158224253928	0.521860006112708	0.778942850653791	0.386984929231954	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.893527403297652	0.830890921321349	Enolase family	NA	ASCAclustering	ENO
CHOYP_FASN.3.4.m.60278	-1.83878550774614	-0.0335508558446618	-0.221335667206063	-0.309802059110249	-0.469350133692614	0.691089785057691	1.17316723686638e-06	0.908507748497067	0.470124340993914	0.313753111939199	0.520651588159385	0.17130277173415	0.000482171734352082	0.971021389430923	0.997624329922123	0.940454783919857	0.787246195528223	0.915324501700265	-0.546001844166121	-1.64884262421461	-1.43380663182566	-1.43252418096386	-1.08983940441069	-1.21862778108397	0.0585190521816467	3.85707798994264e-05	0.000464747491707166	7.15707827220027e-05	0.0711961313298366	0.0367814181943603	0.984989502740723	0.0792629526933212	0.243526455181146	0.0490259861645718	0.999070601710657	0.939741910187518	1.29278366358002	-1.61529176836995	-1.2124709646196	-1.12272212185361	-0.62048927071808	-1.90971756614166	0.00167181940743046	7.30994161506426e-05	0.00412861962103279	0.00421284024890164	0.447081584413785	0.000639618824259807	0.98339252255286	0.0667641334175869	0.547375052982089	0.40215789646971	0.74375989096669	0.0505544878405347		PropTest	PropTest	FAS
CHOYP_FLNA.2.6.m.11845	0.123209173201143	0.187607467800111	-0.138108760088739	0.335363510284648	0.802740767926199	0.470624812292357	0.24449755838198	0.0683924533893988	0.20475834502522	0.00143521691441806	4.05645259373967e-13	1.58569045984933e-05	0.972056752910786	0.971021389430923	0.997624329922123	0.436943816167275	4.76343433150572e-10	0.00766727975291851	0.126791800528467	0.196236798958042	0.30566581795112	0.224550268797703	0.191176726987603	0.0245546896541669	0.225609349213135	0.0562969124440677	0.00355764191107008	0.0284548675303341	0.0531423432456459	0.80316456563646	0.984989502740723	0.972950340445907	0.824812342913105	0.984101433466036	0.999070601710657	0.939741910187518	0.00358262732732406	0.00862933115793041	0.443774578039859	-0.110813241486944	-0.611564040938596	-0.44607012263819	0.972655509931009	0.932632938108956	3.61166744096411e-05	0.279186132758201	1.6357742875516e-08	1.38091891572569e-05	0.98339252255286	0.999460485406158	0.0197919375764833	0.936928099947709	4.98002394210153e-06	0.00231656193617657	Filamin family	PropTest	ASCA	FLNA.2.6.m.11845
CHOYP_FLNC.2.5.m.37450	0.164029507860915	0.178883275648463	-0.146559502817086	0.312861150796131	0.776277995537564	0.354947830950627	0.070223148252355	0.0434374250219617	0.114189096046372	0.000664351516803566	3.58472436423643e-16	0.000203537662572648	0.972056752910786	0.971021389430923	0.997624329922123	0.303387192673629	1.47332171370117e-12	0.0597528423695417	0.135365140508098	0.188345214024864	0.275171314872692	0.257981674723572	0.198562748509776	-0.0013632682005511	0.132849735940379	0.0332210032474086	0.00215469178341414	0.00361149984015089	0.0187009326359433	0.987147662312295	0.984989502740723	0.972950340445907	0.60677396173737	0.494775478100672	0.999070601710657	0.990400803638114	-0.0286643673528175	0.00946193837640052	0.421730817689777	-0.0548794760725588	-0.577715247027788	-0.356311099151178	0.748257474113003	0.914326959269495	4.56803202764867e-06	0.537391437029411	5.5104331814208e-10	8.17216024165808e-05	0.98339252255286	0.999460485406158	0.00375492232672721	0.936928099947709	3.48428928855992e-07	0.0106627233629253	Filamin family	PropTestASCA	ASCA	FLNA.2.5.m.37450
CHOYP_FLNC.3.5.m.38669	0.164320403121684	0.176304228685691	-0.150697508695911	0.312739235652662	0.75585863995158	0.348341146585726	0.0705667494297581	0.0470772792439207	0.10561296611388	0.000702695404943017	2.97673775384306e-15	0.000287807750616073	0.972056752910786	0.971021389430923	0.997624329922123	0.304008222559558	6.11719608414749e-12	0.0763154745181974	0.141372237778244	0.18039820546127	0.278146165962752	0.26211579620427	0.194263058287069	0.00349307412633593	0.117226891432709	0.0420805474623677	0.0019769211318582	0.00321030822316055	0.0216356258252951	0.967182577933079	0.984989502740723	0.972950340445907	0.60677396173737	0.46296023849789	0.999070601710657	0.986368307506135	-0.0229481653434398	0.00409397677557877	0.428843674658664	-0.0506234394483922	-0.561595581664511	-0.34484807245939	0.797617870083692	0.963012441983519	3.37742683017245e-06	0.570744215454569	2.06146260550935e-09	0.00014831799772218	0.98339252255286	0.999460485406158	0.00316075522325712	0.936928099947709	9.46950249461215e-07	0.0167010128941962	Filamin family	PropTest	NA	FLNA.3.5.m.38669
CHOYP_FLNC.5.5.m.40834	0.167984455371773	0.179640605627501	-0.146896191481959	0.312552541042944	0.765669895971584	0.348131834926948	0.0665583049368811	0.0447837608265308	0.117379037558303	0.000764437520117272	1.8198531485831e-15	0.000311383560055857	0.972056752910786	0.971021389430923	0.997624329922123	0.314183820768199	4.98639762711769e-12	0.0799866519893482	0.13723014659876	0.189272050751404	0.270156806418999	0.261950635159847	0.20172655945065	-0.00628039417505555	0.13178695867641	0.0342244000528587	0.00291610732438609	0.00342661163777098	0.0177805370811367	0.941412444476415	0.984989502740723	0.972950340445907	0.705011829601577	0.477402502753856	0.999070601710657	0.976593093053534	-0.0307543087730124	0.00963144512390279	0.417052997900958	-0.0506019058830969	-0.563943336520934	-0.354412229102003	0.733233055748176	0.913699350051131	7.49939043652638e-06	0.573325972574578	2.07361368495157e-09	0.000106617051220887	0.98339252255286	0.999460485406158	0.00513708244902057	0.936928099947709	9.46950249461215e-07	0.0128881200152308	Filamin family	PropTest	NA	FLNC
CHOYP_GBLP.3.7.m.20931	-0.0278750737032043	0.13305857078559	-0.0516406689592763	-0.154906826291915	-0.688916510950299	-1.05241865497529	0.82499249673495	0.27354190025082	0.660736554014385	0.229656373096017	0.000229061104653308	1.02854908540474e-07	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0251050970700026	0.000105683418525337	0.0506424616026715	0.180080828419846	0.0421598660955151	-0.121250478541161	-0.223105935274158	-0.126606792467148	0.680251870387871	0.135155768236496	0.727029632196308	0.318422724861146	0.0733544005085166	0.334669694432852	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.0785175353058758	0.0470222576342554	0.0938005350547915	0.0336563477507541	0.465810575676141	0.92581186250814	0.533319474988733	0.697117651493208	0.441608217369294	0.799383479341598	0.0147723020560298	2.03819090866269e-06	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.352701079195669	0.000577721698938183	WD repeat G protein beta family, Ribosomal protein RACK1 subfamily	PropTestASCA	NA	GBLP
CHOYP_GELS2.2.2.m.30443	-0.0489760152601457	0.167779949963957	-0.168603702515936	0.300406392770019	0.38472128727202	0.290551855473963	0.790279835153271	0.371203993432778	0.391930925270052	0.128670948640448	0.0474462111875179	0.127793012045241	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.72781311215511	0.915324501700265	-0.0528621141511891	0.0816967007921594	0.330238496396829	0.559363173248821	0.193688575745748	-0.223493536255781	0.771634297688716	0.668187471839097	0.078656905376308	0.00197808073172904	0.216829050006147	0.194932377146941	0.984989502740723	0.972950340445907	0.956980358091188	0.331833134996178	0.999070601710657	0.939741910187518	-0.00388609889104341	-0.0860832491717973	0.498842198912765	0.258956780478802	-0.191032711526272	-0.514045391729743	0.983452816726606	0.650159815130676	0.00989145122859752	0.156394169542354	0.315093733082583	0.00562235663789034	0.987786948327687	0.999460485406158	0.859721746084548	0.936928099947709	0.74375989096669	0.237003956735685	Villin/gelsolin family	ASCA	ASCA	GELS2
CHOYP_GIGA2.1.1.m.44916	3.81585052078183	-0.210310048375282	-0.186570249045386	-1.05088376174869	-1.87374038877195	-0.893872715663465	0.000780827824968216	0.642878006742629	0.664917905466076	0.0453597198804571	0.0618044468512595	0.34498938729135	0.0867351989356586	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	4.51007408023997	-0.0569273628516909	-0.640257509293088	-1.06257457121355	0.0756259488409183	0.689449729474996	8.04911483747788e-06	0.897294057415658	0.193797083697536	0.0308784525460995	0.873351570930664	0.233127798687924	0.00150372099918337	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.694223559458139	0.153382685523591	-0.453687260247702	-0.0116908094648669	1.94936633761287	1.58332244513846	0.164845129280926	0.743351093582282	0.370871387723902	0.984899602430728	0.0500883961383408	0.063362088546845	0.98339252255286	0.999460485406158	0.957143309925013	0.991131012736196	0.678297555613115	0.757317202489462		PropTest	PropTest	GIGA2
CHOYP_GIGA6.1.1.m.38687	2.28533580408305	0.143326906239417	-0.17449741674481	0.0981460153822757	-0.0694648596463177	0.361782159804731	3.80215013707696e-08	0.573858631841575	0.494305180224347	0.703350775189476	0.834859724967839	0.241198837667383	3.12536741267726e-05	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	2.37257055649003	0.273989515262925	0.156802432036637	0.391704559658141	-0.0460979405896733	0.186561932238531	6.33929861640832e-09	0.271295739944992	0.532251219066398	0.0931830545967165	0.854329226894006	0.483367405330739	3.47393564179176e-06	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.0872347524069843	0.130662609023508	0.331299848781446	0.293558544275865	0.0233669190566443	-0.1752202275662	0.74708448260616	0.600266501881271	0.200160289517141	0.230112210359931	0.94433617332383	0.53993551981391	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.958563021081981	0.830890921321349		PropTest	PropTestASCA	GIGA6
CHOYP_GRP78.2.5.m.33058	-0.0979928354684558	0.0278496888194812	0.282592464094426	0.443951979472274	0.824116168355141	-0.00934993308340104	0.55843844677833	0.87285723151997	0.0833657838471344	0.0107142159980829	2.04659883258155e-05	0.961819126240453	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00385570630246655	0.974035674417688	-0.0328808939596117	0.251621702234471	0.398298901959397	0.106942485919271	0.115679198361359	0.066285724810542	0.84068465023276	0.132395819494625	0.0165395475807101	0.544505117827559	0.51080343811698	0.675843727466483	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.0651119415088441	0.223772013414989	0.11570643786497	-0.337009493553003	-0.708436969993782	0.075635657893943	0.701339252379193	0.190251747437862	0.466265277908042	0.050849617356702	0.000206758709382818	0.682585926484037	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.0184734412078996	0.921491331385972	Heat shock protein 70 family	PropTestASCA	NA	BIP
CHOYP_HMCN1.28.44.m.47379	0.115410802640737	1.72828940696057	-0.99392517110299	-0.300403361107999	-2.025743482217	-2.63083830982967	0.954878555779928	0.271057249702734	0.12902717195893	0.589803640972553	0.0400816066938017	0.00488939730787608	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.687413886811249	0.608952210162748	1.05064246160267	2.72966899903912	0.137350069370464	1.25084202381829	1.03324734657037	1.31188693561481	0.543290642915635	0.0428699996563688	0.804686891360287	0.00208420504453733	0.00730249250624204	0.00023258794327751	0.984989502740723	0.972950340445907	0.956980358091188	0.342643309321936	0.999070601710657	0.0636040997464987	0.935231658961934	1.00137959207854	1.13127524047345	1.55124538492629	3.05899082878737	3.94272524544449	0.590151357484899	0.316606777288536	0.0861818802483706	0.000953502599754838	0.000450313307129624	3.25566315654073e-07	0.98339252255286	0.999460485406158	0.957143309925013	0.178131622045108	0.0321876120400479	0.000116354570203325		NA	PropTest	HMCN1
CHOYP_HSP7D.2.3.m.34782	-0.0622321119624116	-0.330236669645882	0.174893893113153	0.100394177099096	-0.0226375713491782	0.00926574508394573	0.704912408922706	0.0282789372488007	0.287644398177946	0.504748562254171	0.898157401780131	0.960576354468028	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.923896113456723	0.974035674417688	0.176906234248844	0.0489475155125287	0.71540787445097	0.268027067078791	-0.245647714172719	0.327654251473132	0.255977235565194	0.727367083508048	4.1913016642335e-06	0.0541670767847227	0.0785896386358244	0.0258139639374917	0.984989502740723	0.972950340445907	0.00492178566857134	0.984101433466036	0.999070601710657	0.939741910187518	0.239138346211256	0.379184185158411	0.540513981337817	0.167632889979695	-0.223010142823541	0.318388506389186	0.137185918526019	0.0129612653328901	0.000345792408124925	0.249465207728279	0.218680647738945	0.0648067271125232	0.98339252255286	0.999460485406158	0.10544298822801	0.936928099947709	0.74375989096669	0.757317202489462	Heat shock protein 70 family	NA	PropTestASCAclustering	HSP7D
