protein_ID	D_3_adj.ChiSq.pval	D_3_ChiSq.pval	D_3_logFC	D_5_adj.ChiSq.pval	D_5_ChiSq.pval	D_5_logFC	D_7_adj.ChiSq.pval	D_7_ChiSq.pval	D_7_logFC	D_9_adj.ChiSq.pval	D_9_ChiSq.pval	D_9_logFC	D_11_adj.ChiSq.pval	D_11_ChiSq.pval	D_11_logFC	D_13_adj.ChiSq.pval	D_13_ChiSq.pval	D_13_logFC	Entry	Entry_name	perc_ident_match	align_len	num_mismatch	num_gaps	querStart	querEnd	subjStart	subjEnd	evalue	bitscore	Entry.1	Entry_name.1	Protein_names	Gene_names	Organism	Protein_length	Pathway	GO_bp	GO	GO_IDs	Protein_fams	Chi	PC1loadings	ASCA	rank	magloading	clust	method	gene_root	gene_vers	gene	D_3_logFC_NSAF	D_5_logFC_NSAF	D_7_logFC_NSAF	D_9_logFC_NSAF	D_11_logFC_NSAF	D_13_logFC_NSAF	Day_3_23_C	Day_5_23_C	Day_7_23_C	Day_9_23_C	Day_11_23_C	Day_13_23_C	Day_3_29_C	Day_5_29_C	Day_7_29_C	Day_9_29_C	Day_11_29_C	Day_13_29_C	clusterID	ClusterColor
CHOYP_LOC100727208.1.1.m.9366	0.979445546193914	0.423830788756554	0.246233927169308	0.987003405484878	0.969416451829323	-0.0111302564449733	0.949671592008509	0.623251591840793	0.156471505999276	0.979180442953242	0.0454630053971137	0.557820264309608	0.998682844793179	0.190502309663365	-0.352324065037274	0.958428402785477	0.147669593997537	-0.474213532067492	Q6AXS5	PAIRB_RAT	33.628	339	163	10	5	292	9	336	4.95e-26	111	Q6AXS5	PAIRB_RAT	Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (RDA288) (SERPINE1 mRNA-binding protein 1)	Serbp1 Pairbp1 Rda288	Rattus norvegicus (Rat)	407		regulation of apoptotic process [GO:0042981]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; mRNA 3'-UTR binding [GO:0003730]; regulation of apoptotic process [GO:0042981]	GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0042981; GO:0048471		NA	0.0343646672003105	ASCA	87	0.0343646672003105	clustering	ASCAclustering	PAIRB	PAIRB.1.1.m.9366	PAIRB	0.285467891669324	0.797623949154704	0.175128300680711	0.570277452462052	1.38639160694703	-0.532699868685337	55.6508	42.11675	60.45025	65.3911	30.5786	74.7245	67.8275	73.20885	68.25225	97.0933	79.9398	51.65405	10	gray50
CHOYP_LOC100755189.1.1.m.33307	0.979445546193914	0.923153158031295	0.0491970801097539	0.9874483023198	0.973418168010466	0.0192433925985465	0.949671592008509	0.666385705960441	0.226860833890674	0.979180442953242	0.930042621819759	0.0496733606392827	0.998682844793179	0.996274302855327	-0.00238159398031401	0.958428402785477	0.249440299780232	0.638261197190921	Q9CQM5	TXD17_MOUSE	53.719	121	54	1	3	123	5	123	3.54e-44	143	Q9CQM5	TXD17_MOUSE	Thioredoxin domain-containing protein 17 (14 kDa thioredoxin-related protein) (TRP14) (Protein 42-9-9) (Thioredoxin-like protein 5)	Txndc17 Txnl5	Mus musculus (Mouse)	123		tumor necrosis factor-mediated signaling pathway [GO:0033209]	cytosol [GO:0005829]; peroxidase activity [GO:0004601]; protein-disulfide reductase activity [GO:0047134]; tumor necrosis factor-mediated signaling pathway [GO:0033209]	GO:0004601; GO:0005829; GO:0033209; GO:0047134	Thioredoxin family	NA	NA	NA	NA	NA	clustering	clustering	TXD17	TXD17.1.1.m.33307	TXD17	0.0783985267736709	0.0546716539037799	0.251783643971919	0.0418797946461202	0.0189405203346906	0.759005030178072	60.236	47.5174	59.1693	50.43575	67.9373	47.44815	63.5999	49.35265	70.4516	51.9213	68.8351	80.2976	2	darkred
CHOYP_LOC100862999.1.1.m.11759	0.979445546193914	0.703591575679375	0.129367428793738	0.967036679485888	0.159284861982165	0.535258539602211	0.949671592008509	0.134463106838812	0.512263052752922	0.979180442953242	0.384404558621018	0.304930415881357	0.998682844793179	0.730750700070126	0.116262902518304	0.958428402785477	0.583881021691999	-0.191813801366767	Q6PEC4	SKP1_RAT	85.89	163	22	1	1	162	1	163	3.94e-89	259	Q6PEC4	SKP1_RAT	S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19) (S-phase kinase-associated protein 1A) (p19A) (p19skp1)	Skp1 Skp1a	Rattus norvegicus (Rat)	163	PATHWAY: Protein modification; protein ubiquitination.	protein ubiquitination [GO:0016567]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	Cul7-RING ubiquitin ligase complex [GO:0031467]; cytosol [GO:0005829]; SCF ubiquitin ligase complex [GO:0019005]; protein ubiquitination [GO:0016567]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	GO:0005829; GO:0016567; GO:0019005; GO:0031146; GO:0031467	SKP1 family	NA	0.0373720393503302	ASCA	77	0.0373720393503302	NA	ASCA	SKP1	SKP1.1.1.m.11759	SKP1	0.163361736757111	0.609930173405854	0.555924103779645	0.312893211840666	0.137846328201155	-0.2284796117057	108.06035	75.81055	103.76295	101.24885	122.54865	135.3682	121.0161	115.70095	152.54295	125.77095	134.83555	115.54135	2	darkred
CHOYP_LOC100875585.1.1.m.8714	0.979445546193914	0.214899660192954	-0.253365689910678	0.967036679485888	0.113497033775785	0.397755015852276	0.949671592008509	0.556824470869944	0.108540866701913	0.979180442953242	0.0337480716834679	-0.430952480267138	0.0152987241870873	3.84728383932789e-06	-1.34223159686494	0.958428402785477	0.193952015961391	-0.304405627743128	Q00174	LAMA_DROME	39.192	3294	1832	59	11	3224	8	3210	0	2350	Q00174	LAMA_DROME	Laminin subunit alpha (Laminin A chain)	LanA lamA CG10236	Drosophila melanogaster (Fruit fly)	3712		axon guidance [GO:0007411]; cell adhesion mediated by integrin [GO:0033627]; dorsal trunk growth, open tracheal system [GO:0035001]; female meiosis chromosome segregation [GO:0016321]; heart development [GO:0007507]; melanotic encapsulation of foreign target [GO:0035011]; mesoderm development [GO:0007498]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; substrate adhesion-dependent cell spreading [GO:0034446]	axon [GO:0030424]; basement membrane [GO:0005604]; cell junction [GO:0030054]; presynaptic periactive zone [GO:0036062]; synaptic vesicle [GO:0008021]; signaling receptor binding [GO:0005102]; axon guidance [GO:0007411]; cell adhesion mediated by integrin [GO:0033627]; dorsal trunk growth, open tracheal system [GO:0035001]; female meiosis chromosome segregation [GO:0016321]; heart development [GO:0007507]; melanotic encapsulation of foreign target [GO:0035011]; mesoderm development [GO:0007498]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; substrate adhesion-dependent cell spreading [GO:0034446]	GO:0005102; GO:0005604; GO:0007411; GO:0007498; GO:0007507; GO:0008021; GO:0016321; GO:0030054; GO:0030155; GO:0030334; GO:0030424; GO:0033627; GO:0034446; GO:0035001; GO:0035011; GO:0036062; GO:0045886; GO:0045995		PropTest	NA	NA	NA	NA	NA	PropTest	LAMA	LAMA.1.1.m.8714	LAMA	-0.229958366663406	0.450889500395248	0.128051010911307	-0.450817407535153	-1.38036885165036	-0.35532339279478	15.8921	8.52275	19.31825	18.37395	13.02755	14.46825	13.55055	11.6496	21.1113	13.4429	5.00415	11.30975	14	purple
CHOYP_LOC100890099.1.1.m.11505	0.979445546193914	0.737510671632309	0.0326711830188735	0.967036679485888	0.0288383799665497	-0.232788519177776	2.00530832178175e-08	2.52144891460046e-12	-0.829592434438507	0.979180442953242	0.360820019925918	0.0917988363119591	0.998682844793179	0.503981283470143	0.0664952105774823	0.958428402785477	0.111849919614326	-0.152100653953378	P53486	ACTB3_TAKRU	82.857	280	10	1	1	280	119	360	2.99e-166	468	P53486	ACTB3_TAKRU	Actin, cytoplasmic 3 (Beta-actin C) [Cleaved into: Actin, cytoplasmic 3, N-terminally processed]	actbc	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	375			cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]; ATP binding [GO:0005524]	GO:0005524; GO:0005634; GO:0005737; GO:0005856	Actin family	PropTest	0.102395735321048	ASCA	15	0.102395735321048	clustering	PropTestASCAclustering	ACTB3	ACTB3.1.1.m.11505	ACTB3	0	9.78468473380917	11.1016333348567	-11.9635440244976	12.0244595908666	0	0.1	0.1	0.1	399.37935	0.1	0.1	0.1	88.20305	219.74785	0.1	416.6036	0.1	8	darkmagenta
CHOYP_LOC100893889.2.2.m.64935	0.979445546193914	0.453884376915021	-0.186431168383389	0.967036679485888	0.88518432438393	-0.0421571520655979	0.949671592008509	0.445324956627768	0.226860833890673	0.979180442953242	0.0567981765275496	0.498980762002873	0.998682844793179	0.0657536191974752	0.471549594352098	0.958428402785477	0.535752043403463	0.164330008858508	P04113	MLRA_MIZYE	72.671	161	44	0	6	166	1	161	1.88e-80	238	P04113	MLRA_MIZYE	Myosin regulatory light chain A, smooth adductor muscle		Mizuhopecten yessoensis (Japanese scallop) (Patinopecten yessoensis)	161			myosin complex [GO:0016459]; calcium ion binding [GO:0005509]	GO:0005509; GO:0016459		NA	0.0595799697049359	ASCA	36	0.0595799697049359	NA	ASCA	MLRA	MLRA.2.2.m.64935	MLRA	-0.131513212160097	0.0323029823234142	0.252649128388772	0.524546956647621	0.607290806506247	0.132474948274664	188.45175	132.10545	151.98065	163.32115	155.68725	211.3955	172.0326	135.09675	181.06865	234.9345	237.1733	231.72595	2	darkred
CHOYP_LOC100897892.1.1.m.1462	0.821269549095852	0.0265392020769061	1.18670060385969	0.967036679485888	0.538050107607124	0.304645611460794	0.949671592008509	0.14561310267374	0.927300552031766	0.979180442953242	0.108116206078775	1.04967336063928	0.998682844793179	0.672623068495506	0.260652811853479	0.958428402785477	0.0459762830772736	1.54515179279944	P82147	L2EFL_DROME	45.055	91	47	2	84	172	76	165	8.45e-16	74.7	P82147	L2EFL_DROME	Protein lethal(2)essential for life (Protein Efl21)	l(2)efl CG4533	Drosophila melanogaster (Fruit fly)	187		chaperone-mediated protein folding [GO:0061077]; multicellular organism development [GO:0007275]; protein refolding [GO:0042026]; regulation of translational initiation by eIF2 alpha phosphorylation [GO:0010998]; response to heat [GO:0009408]; sarcomere organization [GO:0045214]	perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; unfolded protein binding [GO:0051082]; chaperone-mediated protein folding [GO:0061077]; multicellular organism development [GO:0007275]; protein refolding [GO:0042026]; regulation of translational initiation by eIF2 alpha phosphorylation [GO:0010998]; response to heat [GO:0009408]; sarcomere organization [GO:0045214]	GO:0007275; GO:0009408; GO:0010998; GO:0030018; GO:0042026; GO:0045214; GO:0048471; GO:0051082; GO:0061077	Small heat shock protein (HSP20) family	NA	0.0424042765821276	ASCA	57	0.0424042765821276	NA	ASCA	L2EFL	L2EFL.1.1.m.1462	L2EFL	1.40130704676506	0.371757743032087	1.12424071239901	1.29824880668317	0.335042658968383	2.28652022261548	23.57455	41.5802	18.73625	15.78265	26.79	8.1265	62.27	53.8018	40.84255	38.8143	33.7933	39.6474	3	green4
CHOYP_LOC100903522.1.3.m.2296	0.953556915917031	0.0339314230107532	0.677228302722797	0.967036679485888	0.141337652959119	-0.479989234096726	0.983037974432137	0.96165673625382	0.015356728696962	0.979180442953242	0.172355573413146	0.434337210874608	0.998682844793179	0.577907570297406	-0.176410993755364	0.958428402785477	0.744427618429851	0.0976928158282178	Q28DR4	H4_XENTR	100	103	0	0	1	103	1	103	2.41e-67	200	Q28DR4	H4_XENTR	Histone H4	TGas006m08.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	103		DNA-templated transcription, initiation [GO:0006352]; nucleosome assembly [GO:0006334]	nucleosome [GO:0000786]; nucleus [GO:0005634]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]; DNA-templated transcription, initiation [GO:0006352]; nucleosome assembly [GO:0006334]	GO:0000786; GO:0003677; GO:0005634; GO:0006334; GO:0006352; GO:0046982	Histone H4 family	NA	0.0304077934388499	ASCA	104	0.0304077934388499	clustering	ASCAclustering	H4	H4.1.3.m.2296	H4	0.738609473649192	-0.469504177528917	0.0271301824085759	0.446390515471403	-0.167952277854809	0.0663177877326202	159.1001	242.87365	228.2578	185.9719	243.9528	268.7364	265.46915	175.40645	232.59085	253.4103	217.14365	281.378	13	blue
CHOYP_LOC100929680.1.2.m.17333	0.000694093328081011	2.61823209385519e-06	1.13326134489823	0.967036679485888	0.0117743136814898	0.492272614636566	0.979905716598659	0.942208058799703	0.0187526385604739	0.82596031945856	0.00928444532453819	-0.494647155584527	0.998682844793179	0.0912281455931708	-0.373475745671562	0.958428402785477	0.782884762404342	-0.0680075997523693	P15941	MUC1_HUMAN	37.158	915	459	32	2995	3843	78	942	6.31e-48	194	P15941	MUC1_HUMAN	Mucin-1 (MUC-1) (Breast carcinoma-associated antigen DF3) (Cancer antigen 15-3) (CA 15-3) (Carcinoma-associated mucin) (Episialin) (H23AG) (Krebs von den Lungen-6) (KL-6) (PEMT) (Peanut-reactive urinary mucin) (PUM) (Polymorphic epithelial mucin) (PEM) (Tumor-associated epithelial membrane antigen) (EMA) (Tumor-associated mucin) (CD antigen CD227) [Cleaved into: Mucin-1 subunit alpha (MUC1-NT) (MUC1-alpha); Mucin-1 subunit beta (MUC1-beta) (MUC1-CT)]	MUC1 PUM	Homo sapiens (Human)	1255		cytokine-mediated signaling pathway [GO:0019221]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator [GO:0006978]; negative regulation of cell adhesion mediated by integrin [GO:0033629]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902166]; negative regulation of transcription by competitive promoter binding [GO:0010944]; O-glycan processing [GO:0016266]; positive regulation of histone H4 acetylation [GO:0090240]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]	apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; integral component of plasma membrane [GO:0005887]; nuclear chromatin [GO:0000790]; plasma membrane [GO:0005886]; vesicle [GO:0031982]; p53 binding [GO:0002039]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; transcription coregulator activity [GO:0003712]; cytokine-mediated signaling pathway [GO:0019221]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator [GO:0006978]; negative regulation of cell adhesion mediated by integrin [GO:0033629]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902166]; negative regulation of transcription by competitive promoter binding [GO:0010944]; O-glycan processing [GO:0016266]; positive regulation of histone H4 acetylation [GO:0090240]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]	GO:0000790; GO:0000978; GO:0002039; GO:0002223; GO:0003712; GO:0005615; GO:0005796; GO:0005886; GO:0005887; GO:0006977; GO:0006978; GO:0010944; GO:0016266; GO:0016324; GO:0019221; GO:0031982; GO:0033629; GO:0036003; GO:0043618; GO:0070062; GO:0090240; GO:1902166		PropTest	NA	NA	NA	NA	NA	PropTest	MUC1	MUC1.1.2.m.17333	MUC1.1.2.m.17333	4.04737585612695	0.618847598893293	-0.0168831330949777	-1.43712260587823	0.244465344976855	1.74834786260274	0.3193	1.7252	0.45555	5.37905	3.37605	0.19695	5.27935	2.6493	0.45025	1.9865	3.99945	0.6617	8	darkmagenta
CHOYP_LOC101040300.1.2.m.6533	0.979445546193914	0.914114485895847	0.0491970801097539	0.967036679485888	0.446599528337788	0.327365687960878	0.949671592008509	0.2575143037896	0.516367451085658	0.979180442953242	0.316514007091697	0.428184983893012	0.998682844793179	0.559065890606927	0.24915717301565	0.958428402785477	0.596144920223045	-0.230494269530826	P62248	MYDGF_BOVIN	38.519	135	73	3	29	154	41	174	2.22e-25	98.2	P62248	MYDGF_BOVIN	Myeloid-derived growth factor (MYDGF)	MYDGF	Bos taurus (Bovine)	174		angiogenesis [GO:0001525]; apoptotic process [GO:0006915]; negative regulation of apoptotic process [GO:0043066]; positive regulation of angiogenesis [GO:0045766]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of transcription by RNA polymerase II [GO:0045944]	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; angiogenesis [GO:0001525]; apoptotic process [GO:0006915]; negative regulation of apoptotic process [GO:0043066]; positive regulation of angiogenesis [GO:0045766]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of transcription by RNA polymerase II [GO:0045944]	GO:0001525; GO:0001934; GO:0001938; GO:0005576; GO:0005615; GO:0005793; GO:0006915; GO:0014068; GO:0043066; GO:0043410; GO:0045766; GO:0045944; GO:0051897	MYDGF family	NA	NA	NA	NA	NA	clustering	clustering	MYDGF	MYDGF.1.2.m.6533	MYDGF.1.2.m.6533	-0.0149181404476968	0.176910471019093	0.344065235576484	0.346763354055809	0.174745389979637	0.0291786724802154	55.0928	62.42775	54.6285	62.3906	66.20035	66.40635	54.52605	70.5721	69.3415	79.3424	74.72465	67.7631	2	darkred
CHOYP_LOC101068378.3.3.m.29759	0.0302141297774642	0.000334319554937363	1.83346838905432	0.967036679485888	0.220424963679957	0.42012282888073	0.949671592008509	0.855853324850818	0.0569358324483611	0.979180442953242	0.848611083108569	-0.0628013686191302	0.998682844793179	0.800325652690347	-0.0898444352306536	0.958428402785477	0.56193170817772	-0.241444569091367	Q8N2E2	VWDE_HUMAN	28.793	646	397	27	3	611	7	626	4.54e-58	222	Q8N2E2	VWDE_HUMAN	von Willebrand factor D and EGF domain-containing protein	VWDE	Homo sapiens (Human)	1590		anatomical structure development [GO:0048856]	cell surface [GO:0009986]; extracellular region [GO:0005576]; signaling receptor binding [GO:0005102]; anatomical structure development [GO:0048856]	GO:0005102; GO:0005576; GO:0009986; GO:0048856		PropTest	NA	NA	NA	NA	NA	PropTest	VWDE	VWDE.3.3.m.29759	VWDE.3.3.m.29759	2.13032762998249	0.487258831993862	0.0708989856037006	-0.0772252311011981	-0.079053540193379	-0.283293209892763	3.6329	15.6331	23.6525	21.0299	18.8198	15.0213	15.90545	21.91415	24.8439	19.9338	17.8163	12.3432	9	turquoise4
CHOYP_LOC101072646.1.1.m.8800	0.979445546193914	0.563225804719152	0.172053827895287	0.967036679485888	0.161772581863351	0.341171487485908	0.949671592008509	0.0211290140444499	0.58379537860595	0.85511025539621	0.00999940321285647	-0.638382633045977	0.0152987241870873	3.1510532027809e-06	-1.3701133784808	0.958428402785477	0.500526448804386	-0.217348893473905	Q9D3D9	ATPD_MOUSE	50.382	131	65	0	38	168	38	168	1.14e-38	132	Q9D3D9	ATPD_MOUSE	ATP synthase subunit delta, mitochondrial (ATP synthase F1 subunit delta) (F-ATPase delta subunit)	Atp5f1d Atp5d	Mus musculus (Mouse)	168		ATP metabolic process [GO:0046034]; ATP synthesis coupled proton transport [GO:0015986]; proton transmembrane transport [GO:1902600]	mitochondrial envelope [GO:0005740]; mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]; mitochondrion [GO:0005739]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; protein-containing complex binding [GO:0044877]; proton transmembrane transporter activity [GO:0015078]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; ATP metabolic process [GO:0046034]; ATP synthesis coupled proton transport [GO:0015986]; proton transmembrane transport [GO:1902600]	GO:0000275; GO:0005739; GO:0005740; GO:0005743; GO:0005753; GO:0015078; GO:0015986; GO:0044877; GO:0045259; GO:0045261; GO:0046034; GO:0046933; GO:1902600	ATPase epsilon chain family	PropTest	-0.0376288990007796	ASCA	75	0.0376288990007796	clustering	PropTestASCAclustering	ATPD	ATPD.1.1.m.8800	ATPD	0.206968242602701	0.396980743793788	0.614922866713651	-0.658137340608048	-1.40959499932455	-0.263964387561138	133.43575	197.0244	180.9229	279.45035	273.36825	153.9401	154.01955	259.43175	277.0791	177.08655	102.90055	128.20075	9	turquoise4
CHOYP_LOC101156984.2.2.m.22956	0.979445546193914	0.297529962698079	-0.181286753580241	0.967036679485888	0.263148315926338	0.203983272455596	0.949671592008509	0.566116252489199	0.103286148772142	0.979180442953242	0.55653131799057	0.104955796140473	0.998682844793179	0.466352804653825	0.129866204318125	0.958428402785477	0.155220295682111	0.284152696554409	P54985	PPIA_BLAGE	78.049	164	36	0	1	164	1	164	1.54e-93	271	P54985	PPIA_BLAGE	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyclosporin A-binding protein) (Rotamase)	CYPA	Blattella germanica (German cockroach) (Blatta germanica)	164		protein folding [GO:0006457]	cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]	GO:0003755; GO:0005737; GO:0006457	Cyclophilin-type PPIase family, PPIase A subfamily	NA	0.0676388939745996	ASCA	30	0.0676388939745996	clustering	ASCAclustering	PPIA	PPIA.2.2.m.22956	PPIA	-0.155364550605544	0.250760281046464	0.123954345890001	0.098087903953024	0.149352654906279	0.246078675184384	475.48035	390.79095	452.0377	434.48045	450.16025	369.9468	426.9364	464.97635	492.59345	465.04785	499.26	438.7492	4	gold4
CHOYP_LOC101173335.2.4.m.33982	3.78575968087434e-10	2.85609934430353e-13	2.41843088977547	0.967036679485888	0.0316156294777993	0.402200920883468	0.949671592008509	0.870630778568402	-0.0254128771053352	0.979180442953242	0.932617271468333	0.0123923445598235	0.998682844793179	0.00321191533144858	-0.536063589757777	0.958428402785477	0.560539194485545	-0.0923489019354617	P15989	CO6A3_CHICK	23.355	1884	1260	64	1	1826	53	1810	1.1e-117	424	P15989	CO6A3_CHICK	Collagen alpha-3(VI) chain	COL6A3	Gallus gallus (Chicken)	3137		cell adhesion [GO:0007155]; growth plate cartilage chondrocyte morphogenesis [GO:0003429]	collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; serine-type endopeptidase inhibitor activity [GO:0004867]; cell adhesion [GO:0007155]; growth plate cartilage chondrocyte morphogenesis [GO:0003429]	GO:0003429; GO:0004867; GO:0005581; GO:0005615; GO:0007155; GO:0031012	Type VI collagen family	PropTest	NA	NA	NA	NA	NA	PropTest	CO6A3	CO6A3.2.4.m.33982	CO6A3.2.4.m.33982	4.99612036303305	0.517856180976118	-0.346823404473341	0.039991310699012	-1.01951802851099	0.202466394852197	0.4096	9.74015	30.99705	33.31835	17.31315	26.44165	13.072	13.9462	24.3734	34.25485	8.54025	30.42545	7	navy
CHOYP_LOC101173335.4.4.m.49816	0.979445546193914	0.831277425459884	-0.05973729144341	0.967036679485888	0.204722323083705	0.366046156124938	0.949671592008509	0.279727213158241	0.316128171987761	0.979180442953242	0.642267662606565	0.124961487943519	0.998682844793179	0.429795358386674	0.202438197908184	0.978007666549162	0.942621937267164	-0.0207018849740122	Q24799	MYPH_ECHGR	41.026	195	102	3	1	187	1	190	5.65e-40	137	Q24799	MYPH_ECHGR	Myophilin		Echinococcus granulosus (Hydatid tapeworm)	190					Calponin family	NA	NA	NA	NA	NA	clustering	clustering	MYPH	MYPH.4.4.m.49816	MYPH	-9.53231403684363	0.501550303380192	1.55719165177217	0.122315998739428	0.227815013663973	-10.7161918424975	74.04785	57.98815	58.2571	163.1489	183.0191	168.2268	0.1	82.0958	171.43925	177.58445	214.32635	0.1	12	lightgreen
CHOYP_LOC101242248.1.2.m.24785	0.0397751974017375	0.000455116680945318	-1.71633766625322	0.967036679485888	0.657267238615366	-0.227849469366226	0.949671592008509	0.829041633815786	0.119945629974162	0.979180442953242	0.179780366805469	-0.950326639360717	0.998682844793179	0.493546834269406	0.457050024656983	0.963455877066767	0.883552405860787	0.123688024361162	P0C6F1	DYH2_MOUSE	73.209	1717	457	2	719	2434	2741	4455	0	2707	P0C6F1	DYH2_MOUSE	Dynein heavy chain 2, axonemal (Axonemal beta dynein heavy chain 2) (Ciliary dynein heavy chain 2)	Dnah2 Dnahc2	Mus musculus (Mouse)	4456		microtubule-based movement [GO:0007018]	dynein complex [GO:0030286]; inner dynein arm [GO:0036156]; microtubule [GO:0005874]; motile cilium [GO:0031514]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]; microtubule-based movement [GO:0007018]	GO:0005524; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0031514; GO:0036156; GO:0045503; GO:0045505; GO:0051959	Dynein heavy chain family	PropTest	NA	NA	NA	NA	NA	PropTest	DYH2	DYH2.1.2.m.24785	DYH2.1.2.m.24785	0	0	0	-1.64698523866416	0	0	0.1	0.1	0.1	1.65875	0.1	0.1	0.1	0.1	0.1	0.52965	0.1	0.1	8	darkmagenta
CHOYP_LOC579012.1.1.m.10830	0.0126845135660114	0.000113240344924784	-1.72339242378717	0.967036679485888	0.564765046674567	-0.602244984147724	0.949671592008509	0.636795041858117	-0.358101666830482	0.979180442953242	0.563183983805041	-0.535289140081874	0.998682844793179	0.998682844793179	-0.00238159398031423	0.958428402785477	0.464284782848224	-0.946701303530236	Q8N865	CG031_HUMAN	38.489	278	150	8	9	278	75	339	9.58e-42	165	Q8N865	CG031_HUMAN	Uncharacterized protein C7orf31	C7orf31	Homo sapiens (Human)	590			centrosome [GO:0005813]; cytoplasm [GO:0005737]	GO:0005737; GO:0005813		PropTest	NA	NA	NA	NA	NA	PropTest	CG031	CG031.1.1.m.10830	CG031	-1.88573728788648	-1.3368315147556	-0.554311883213311	-0.91325291870254	0	-3.24640808724638	25.4132	1.9777	4.81775	2.78105	0.1	0.949	6.87695	0.78295	3.2808	1.4767	0.1	0.1	1	black
