protein_ID,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC,Entry,Entry_name,evalue,type
CHOYP_LOC100375784.2.6.m.7640,0.0787520489530715,0.000970413780636365,-1.20234168688621,0.967036679485888,0.665098170250845,-0.187207484868881,0.949671592008509,0.499254518389973,-0.325680189138105,0.0658952685155962,0.000125396444915888,-2.88892609469657,0.998682844793179,0.318500494585654,0.997618406019686,0.958428402785477,0.787197312788728,0.1687759138897,Q4G0P3,HYDIN_HUMAN,0.0,protein
CHOYP_LOC100375784.4.6.m.27594,0.0382353709526609,0.000432689976831319,-1.38690203469692,0.967036679485888,0.492385804338574,-0.324711008618815,0.949671592008509,0.611775185639924,-0.27563950663851,0.208458168164983,0.000864971652136859,-2.61329165208315,0.998682844793179,0.318500494585654,0.997618406019686,0.958428402785477,0.600501172187422,0.338700915332013,Q4G0P3,HYDIN_HUMAN,0.0,protein
CHOYP_LOC100377173.1.2.m.37698,0.00811846987006872,6.14545884886938e-05,-2.32003672955596,0.967036679485888,0.311744791356688,-1.18720748486888,0.949671592008509,0.752889846339758,0.226860833890674,0.979180442953242,0.276362315184166,-1.27225473424808,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079,Q969V4,TEKT1_HUMAN,1.47e-145,protein
CHOYP_LOC100377173.1.2.m.37699,0.337501345756319,0.00681256975491637,0.985066742690038,0.967036679485888,0.0177175483043408,0.942075532076086,0.829834004570872,0.0023998720112071,1.44925325522712,0.0658952685155962,0.000121445800842704,1.85702828269689,0.998682844793179,0.0712674143741488,0.80497332807729,0.958428402785477,0.0155152015146622,0.785102585520192,P04792,HSPB1_HUMAN,1.71e-09,protein
CHOYP_LOC100377364.1.2.m.4828,0.0655034294483349,0.000798922753236324,0.869647659779042,0.967036679485888,0.171172140409734,0.264781150582855,0.983037974432137,0.955281509063109,-0.0116512528090507,0.979180442953242,0.462566296982712,0.147284157265704,0.998682844793179,0.177226458718957,0.265551611266318,0.958428402785477,0.071737863276722,0.364500384764068,Q00963,SPTCB_DROME,0.0,protein
CHOYP_LOC100377364.2.2.m.52803,0.00225418447939395,1.26517951618688e-05,0.998571007039785,0.967036679485888,0.167185252284388,0.237082327648159,0.987268607212564,0.972441245948589,0.00617271876647418,0.979180442953242,0.728101463543053,0.060015304860741,0.998682844793179,0.172557414242974,0.236023145344764,0.958428402785477,0.0221140036516166,0.399073533311495,Q9NRC6,SPTN5_HUMAN,0.0,protein
CHOYP_LOC100377856.1.2.m.13657,0.979445546193914,0.346668671604317,-0.238084871970717,0.967036679485888,0.725478758942928,-0.0955770094033124,0.949671592008509,0.408430611916736,-0.253132107228939,0.979180442953242,0.500289070617491,0.195524227102737,0.998682844793179,0.188688890148454,0.360188485404394,0.059274789634321,0.000223594076327126,1.29033789377061,Q9Z221,PMFBP_RAT,2.13e-28,protein
CHOYP_LOC100377856.2.2.m.43339,0.979445546193914,0.416326506314207,-0.198730433333832,0.967036679485888,0.617024335540119,-0.132759700846504,0.949671592008509,0.312747565412627,-0.306571366190401,0.979180442953242,0.395037251323745,0.235229013795359,0.998682844793179,0.17544264323543,0.357160792706826,0.021525509909149,5.14252091379142e-05,1.39569089391684,Q9Z221,PMFBP_RAT,1.62e-29,protein
CHOYP_LOC100378255.1.1.m.63185,0.00505324705544778,3.36756059271636e-05,-2.75815784194785,0.967036679485888,0.106531929055096,1.13472061001848,0.949671592008509,0.423356586389442,0.516367451085659,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.707075519749354,0.412655905298529,0.958428402785477,0.475527253760077,-0.776776302087923,Q8NHU2,CFA61_HUMAN,0.0,protein
CHOYP_LOC100485485.1.1.m.27961,0.00811846987006872,6.22691640983518e-05,-2.1878421171911,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,P86854,PLCL_MYTGA,5.90e-16,protein
CHOYP_LOC100486063.5.9.m.39538,5.19912934310102e-05,1.17671731643177e-07,1.93901416235933,0.967036679485888,0.368501399556748,0.211682591833366,0.949671592008509,0.633925516727973,0.101329951806814,0.979180442953242,0.618419966123772,-0.0980802598044095,0.998682844793179,0.104708342007003,-0.37923589937127,0.999087702201721,0.996838484516998,0.00083127657562887,P12111,CO6A3_HUMAN,2.53e-84,protein
CHOYP_LOC100486063.6.9.m.44250,0.000172089839947267,5.02008582174162e-07,2.37112517499712,0.967036679485888,0.383800638679837,0.241635813934994,0.949671592008509,0.750368724785126,-0.0803206756275019,0.992513888794731,0.991141117164309,0.00236764586092608,0.998682844793179,0.288150623181675,-0.269485664123156,0.958428402785477,0.739411928186063,-0.0803258676604299,A2AX52,CO6A4_MOUSE,3.04e-90,protein
CHOYP_LOC100497129.3.8.m.32060,3.76215518023051e-13,2.36524278902962e-16,-1.5357654206114,0.454215652639422,0.000514012432258871,-1.19969842905208,0.949671592008509,0.462846971829147,-0.266179177389443,0.979180442953242,0.485898358235214,0.215683312078212,0.998682844793179,0.805690140017686,-0.0848437541722875,0.978007666549162,0.956932922481609,0.0215898367424261,Q2PC93,SSPO_CHICK,0.0,protein
CHOYP_LOC100497129.6.8.m.41866,2.68406727370453e-14,6.74982339671704e-18,-1.8078449660482,0.0201864498532799,5.0764365279215e-06,-2.18720748486888,0.949671592008509,0.276440337553554,-0.510104760275532,0.979180442953242,0.792881850907917,0.102140780533418,0.998682844793179,0.995631122461188,-0.00238159398031446,0.958428402785477,0.704390073090427,0.223223697912077,Q2PC93,SSPO_CHICK,0.0,protein
CHOYP_LOC100497129.7.8.m.41875,2.99565998919555e-14,1.13001131240873e-17,-1.58115732342542,0.345015840591738,0.000303672939034599,-1.26382876647179,0.949671592008509,0.399571727612772,-0.303653882808106,0.979180442953242,0.629554849182209,0.149209034190197,0.998682844793179,0.808203057360566,-0.0825519426642973,0.958428402785477,0.83231379020977,0.0857201741621418,Q2PC93,SSPO_CHICK,0.0,protein
CHOYP_LOC100538313.1.1.m.64152,4.54908412778176e-10,4.00397194699765e-13,2.78616267427596,0.967036679485888,0.0127554998513249,0.50447722999646,0.949671592008509,0.489329949078705,-0.121062469529633,0.979180442953242,0.556613887474258,0.0949026146322804,0.998682844793179,0.0160269351667073,-0.465948987186817,0.958428402785477,0.283423026211502,-0.193139198833334,P15989,CO6A3_CHICK,7.99e-107,protein
CHOYP_LOC100548534.1.1.m.26484,0.0262870079650156,0.00028095004111987,-3.19873043333383,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,P42674,BP10_PARLI,7.36e-39,protein
CHOYP_LOC100567114.1.1.m.39091,0.00128604208195042,6.3065058715034e-06,3.69305326988448,0.967036679485888,0.861705140027786,0.0733200653543387,0.974851250788574,0.936729945747049,0.0342157559482779,0.979180442953242,0.415384224050076,-0.365364138639561,0.998682844793179,0.501791936222026,-0.324309688867676,0.978007666549162,0.937927801916777,0.0341898735220596,Q3T052,ITIH4_BOVIN,1.68e-110,protein
CHOYP_LOC100636340.1.4.m.5143,0.982594375711283,0.977158168930031,0.00966871592311591,0.967036679485888,0.635595069476404,-0.16784216000195,0.949671592008509,0.434009913376005,0.26750281838802,0.886027110037934,0.0111407910227327,-1.07960965630568,0.998682844793179,0.00921231395079957,-1.13988511773025,0.0376903171714381,0.000109168342333498,-1.51374189625413,Q9UGM3,DMBT1_HUMAN,0.0,protein
CHOYP_LOC100636493.1.1.m.65727,0.00151959358888285,7.83394154962869e-06,0.513010094173932,0.967036679485888,0.845681984706731,0.0192433925985451,0.949671592008509,0.708726278722289,0.0369369671434079,0.209911026175075,0.000972357165433703,-0.352794042920662,0.998682844793179,0.604034399789447,0.0575609464759683,0.958428402785477,0.543088954695387,-0.0632153122566592,Q2PZL6,FAT4_MOUSE,0.0,protein
CHOYP_LOC100699383.1.1.m.63490,0.979445546193914,0.409813199332488,0.216307065945012,0.967036679485888,0.518431862580175,0.154620167456186,0.949671592008509,0.655150314221359,-0.125440910040208,0.0118297110458932,1.1899621321155e-05,0.875175629407146,0.998682844793179,0.69664890518186,-0.0705530966218939,0.958428402785477,0.556286982953464,0.174314097431131,Q95VY2,TCTP_BRABE,1.93e-56,protein
CHOYP_LOC100709262.1.2.m.17960,0.025117976695719,0.000265297377397258,1.47546183481185,0.967036679485888,0.384292913149846,0.243654981571646,0.949671592008509,0.380669983000066,0.226860833890674,0.979180442953242,0.117626077348525,-0.383286046636824,0.998682844793179,0.467603886877884,-0.215375317314512,0.962978857681973,0.873376901855913,-0.0398107079217169,P15989,CO6A3_CHICK,2.97e-62,protein
CHOYP_LOC100875585.1.1.m.8714,0.979445546193914,0.214899660192954,-0.253365689910678,0.967036679485888,0.113497033775785,0.397755015852276,0.949671592008509,0.556824470869944,0.108540866701913,0.979180442953242,0.0337480716834679,-0.430952480267138,0.0152987241870873,3.84728383932789e-06,-1.34223159686494,0.958428402785477,0.193952015961391,-0.304405627743128,Q00174,LAMA_DROME,0.0,protein
CHOYP_LOC100890099.1.1.m.11505,0.979445546193914,0.737510671632309,0.0326711830188735,0.967036679485888,0.0288383799665497,-0.232788519177776,2.00530832178175e-08,2.52144891460046e-12,-0.829592434438507,0.979180442953242,0.360820019925918,0.0917988363119591,0.998682844793179,0.503981283470143,0.0664952105774823,0.958428402785477,0.111849919614326,-0.152100653953378,P53486,ACTB3_TAKRU,2.99e-166,protein
CHOYP_LOC100929680.1.2.m.17333,0.000694093328081011,2.61823209385519e-06,1.13326134489823,0.967036679485888,0.0117743136814898,0.492272614636566,0.979905716598659,0.942208058799703,0.0187526385604739,0.82596031945856,0.00928444532453819,-0.494647155584527,0.998682844793179,0.0912281455931708,-0.373475745671562,0.958428402785477,0.782884762404342,-0.0680075997523693,P15941,MUC1_HUMAN,6.31e-48,protein
CHOYP_LOC101068378.3.3.m.29759,0.0302141297774642,0.000334319554937363,1.83346838905432,0.967036679485888,0.220424963679957,0.42012282888073,0.949671592008509,0.855853324850818,0.0569358324483611,0.979180442953242,0.848611083108569,-0.0628013686191302,0.998682844793179,0.800325652690347,-0.0898444352306536,0.958428402785477,0.56193170817772,-0.241444569091367,Q8N2E2,VWDE_HUMAN,4.54e-58,protein
CHOYP_LOC101072646.1.1.m.8800,0.979445546193914,0.563225804719152,0.172053827895287,0.967036679485888,0.161772581863351,0.341171487485908,0.949671592008509,0.0211290140444499,0.58379537860595,0.85511025539621,0.00999940321285647,-0.638382633045977,0.0152987241870873,3.1510532027809e-06,-1.3701133784808,0.958428402785477,0.500526448804386,-0.217348893473905,Q9D3D9,ATPD_MOUSE,1.14e-38,protein
CHOYP_LOC101169658.2.3.m.20752,0.17457125368827,0.0025681927174057,1.76540411410916,0.0396444890950071,1.49545413410061e-05,1.21066946325178,0.0360180644487486,4.98175165266232e-05,0.721625525640252,0.00033714960355367,1.69571031587411e-07,0.841868475525882,0.998682844793179,0.0807620356875884,0.24027373124864,0.000994083722484054,1.49993771781826e-06,0.675255404673123,Q08420,SODE_RAT,5.02e-09,protein
CHOYP_LOC101173335.2.4.m.33982,3.78575968087434e-10,2.85609934430353e-13,2.41843088977547,0.967036679485888,0.0316156294777993,0.402200920883468,0.949671592008509,0.870630778568402,-0.0254128771053352,0.979180442953242,0.932617271468333,0.0123923445598235,0.998682844793179,0.00321191533144858,-0.536063589757777,0.958428402785477,0.560539194485545,-0.0923489019354617,P15989,CO6A3_CHICK,1.10e-117,protein
CHOYP_LOC101242248.1.2.m.24785,0.0397751974017375,0.000455116680945318,-1.71633766625322,0.967036679485888,0.657267238615366,-0.227849469366226,0.949671592008509,0.829041633815786,0.119945629974162,0.979180442953242,0.179780366805469,-0.950326639360717,0.998682844793179,0.493546834269406,0.457050024656983,0.963455877066767,0.883552405860787,0.123688024361162,P0C6F1,DYH2_MOUSE,0.0,protein
CHOYP_LOC579012.1.1.m.10830,0.0126845135660114,0.000113240344924784,-1.72339242378717,0.967036679485888,0.564765046674567,-0.602244984147724,0.949671592008509,0.636795041858117,-0.358101666830482,0.979180442953242,0.563183983805041,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236,Q8N865,CG031_HUMAN,9.58e-42,protein
CHOYP_LOC581183.1.1.m.49767,0.00133982742021886,6.73872712294161e-06,-2.27273101477761,0.967036679485888,0.627355165862806,-0.450241890702674,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.99813724555608,-0.00238159398031423,0.958428402785477,0.722190087725148,-0.361738802809079,Q7ZU45,TTC25_DANRE,3.98e-166,protein
CHOYP_LOC584364.2.2.m.57790,0.000761925589512445,3.03394681956242e-06,-0.606848518672884,0.967036679485888,0.138413787723161,-0.229943366745243,0.949671592008509,0.0235205481353066,-0.361659486243672,0.797033991259199,0.0076426575164452,-0.460001012777637,0.998682844793179,0.19799713218541,0.230279162809961,0.958428402785477,0.464338251006719,0.122076974455178,P02553,TBA_LYTPI,2.49e-109,protein
CHOYP_LOC587133.1.1.m.61281,0.172609291864779,0.00247421844242234,-0.67459312530872,0.967036679485888,0.516889334367204,-0.125931144504317,0.949671592008509,0.477185380324823,0.158148083806659,0.979180442953242,0.306221638435546,0.209330026627768,0.998682844793179,0.842350129602374,0.0402627434281797,0.0139087750866788,2.97308156008475e-05,0.889799964186885,P72745,Y1101_SYNY3,9.14e-15,protein
CHOYP_LOC587610.3.3.m.27175,0.0962549751687834,0.0012466066191858,1.68662700072505,0.967036679485888,0.621038329304545,-0.16226112773865,0.949671592008509,0.498306362298289,0.226860833890674,0.979180442953242,0.256265231322104,0.356334698873335,0.998682844793179,0.928146798759704,0.0256327821892821,0.958428402785477,0.856338808676864,0.0532986964697644,P00687,AMY1_MOUSE,1.63e-161,protein
CHOYP_LOC752782.1.1.m.53937,0.979445546193914,0.426493632679229,0.0659867380736046,0.967036679485888,0.310405811592796,-0.0902140058804193,8.00802021814919e-05,4.02767268610546e-08,-0.517125187953306,0.979180442953242,0.132824672579371,0.128086253824062,0.998682844793179,0.428959183198517,0.0664482579739669,0.958428402785477,0.16354913949197,-0.113415180350726,O17320,ACT_CRAGI,0.0,protein
CHOYP_LOC754102.1.1.m.57578,0.0449774390989142,0.000525952701647053,-0.466870339400335,0.967036679485888,0.119517680410585,-0.251696211320594,0.949671592008509,0.00635370907541637,-0.46866004197818,0.979180442953242,0.33824019481341,-0.171014754484916,0.70458751436826,0.00115172107214729,0.57381069711311,0.958428402785477,0.279176150840887,0.183257290594432,P02553,TBA_LYTPI,1.34e-98,protein
CHOYP_LOC757096.1.1.m.9762,0.0223693818314752,0.000226251920787895,-1.95080291989025,0.967036679485888,0.660377709534512,0.327365687960878,0.949671592008509,0.443085840815039,-0.773139166109326,0.979180442953242,0.342866173265258,-0.950326639360717,0.998682844793179,0.249373535870786,0.997618406019686,0.978007666549162,0.961417907370364,0.0532986964697646,Q5THR3,EFCB6_HUMAN,0.0,protein
CHOYP_MATN1.2.5.m.45361,0.00128604208195042,6.19144164623929e-06,0.482496785781326,0.967036679485888,0.784923051438691,0.028078049973308,0.949671592008509,0.523656775015768,0.0703980922549245,0.661646113531649,0.00557403364851258,0.269031721886096,0.998682844793179,0.177041024596799,-0.131962555036942,0.958428402785477,0.0905401597164088,-0.177804749625338,A2AX52,CO6A4_MOUSE,4.99e-45,protein
CHOYP_MATN1.3.5.m.46206,0.0117324317673627,9.73645789822634e-05,0.558669381246647,0.967036679485888,0.0125209454376334,0.295456440006134,0.949671592008509,0.0450348919776722,0.231507198747039,0.979180442953242,0.362476062172876,0.0976343990904507,0.998682844793179,0.370214825244058,0.098606213604512,0.988570254314213,0.9823100693638,0.00253558278787658,P21941,MATN1_HUMAN,1.32e-47,protein
CHOYP_MBCDH18.1.1.m.34344,0.0469773294173633,0.000555245689077349,-0.338049353121583,0.967036679485888,0.306299878288863,-0.107899619545666,0.949671592008509,0.0161930912487759,-0.265655418065888,3.78072651934954e-16,4.75383694121657e-20,-1.36839183133713,0.998682844793179,0.0103959489153586,-0.463015959699269,2.20810258833755e-05,2.49879583742461e-08,-0.765280663250094,Q2PZL6,FAT4_MOUSE,0.0,protein
CHOYP_MDN1.3.8.m.3846,0.979445546193914,0.0485280300514428,-0.618227580803375,0.970075784323358,0.9306775096677,-0.0352043914238305,0.949671592008509,0.0892339374424117,0.889825846613103,0.979180442953242,0.147359667290657,-0.950326639360718,0.998682844793179,0.199443442464535,-0.809736516037919,3.00121905674896e-06,2.64158599236046e-09,-2.15691901092058,O94248,MDN1_SCHPO,5.68e-04,protein
CHOYP_MUC5A.1.2.m.43407,0.613053027158169,0.0178429217231691,2.37112517499712,0.967036679485888,0.156711367535887,0.812792515131119,0.949671592008509,0.518077294483128,-0.58049408816693,0.979180442953242,0.253489678311759,-0.824795757276858,0.998682844793179,0.107490371149675,-1.11785881140025,0.0336863103329312,9.31848141989799e-05,-2.68366689769644,Q4WF55,SIDF_ASPFU,0.98,protein
CHOYP_MYS.7.7.m.44342,0.400595585580515,0.00895785114310758,-0.263291318891303,0.967036679485888,0.158382858151322,0.162376952921347,0.949671592008509,0.0034896219364788,0.340817023187761,0.00336877170246717,2.96509517380488e-06,0.504367060269916,0.998682844793179,0.120859272926735,0.163450652828116,0.958428402785477,0.607121508632705,0.055623749416009,P24733,MYS_ARGIR,0.0,protein
CHOYP_MYSP.4.9.m.2302,0.316925964404398,0.00605717925178782,0.284880997798593,0.967036679485888,0.393532329181289,0.0891580326380375,0.0360180644487486,4.90821198456871e-05,0.442217264579991,0.979180442953242,0.578794034899077,0.0631776249890308,0.998682844793179,0.00454754537739949,0.316648552076819,0.0781513814965206,0.000336015860027436,0.388561429858738,O96064,MYSP_MYTGA,4.02e-62,protein
CHOYP_NEMVEDRAFT_V1G159364.1.1.m.22912,0.979445546193914,0.330506739041674,0.241842158052149,0.967036679485888,0.31482825616052,0.211888470540942,0.949671592008509,0.304621062338268,0.226860833890674,0.0780493606025284,0.000176648873487428,-0.90809840397142,0.998682844793179,0.675405844143622,0.128862939297939,0.958428402785477,0.645661952717157,0.101233173533466,P79781,RS27A_CHICK,3.51e-81,protein
CHOYP_NEMVEDRAFT_V1G167853.1.2.m.20047,0.0223693818314752,0.000224097667297852,-2.5357654206114,0.967036679485888,0.846506603809963,-0.18720748486888,0.983037974432137,0.963447873107829,0.0342157559482779,0.979180442953242,0.449697464003913,0.786638954805489,0.998682844793179,0.997917368449714,-0.00238159398031446,0.958428402785477,0.0749286981790701,-1.94670130353024,A4FU69,EFCB5_HUMAN,1.51e-166,protein
CHOYP_NEMVEDRAFT_V1G97278.2.2.m.63646,0.0191038981020536,0.000184961669037863,-1.73929881469653,0.967036679485888,0.753729713529902,-0.227849469366226,0.949671592008509,0.443085840815039,-0.773139166109326,0.979180442953242,0.371176077313819,0.72774526575192,0.998682844793179,0.565625102396218,0.483045233189927,0.958428402785477,0.768852437823477,0.223223697912077,Q9JLF6,TGM1_MOUSE,3.11e-152,protein
CHOYP_NRP.2.4.m.39720,0.0445558888020763,0.000515420818532757,1.59351759633356,0.967036679485888,0.326869730227685,0.322347613194252,0.949671592008509,0.381775474169779,0.319970238282155,0.992630036656368,0.991506728429296,0.00386967102615809,0.998682844793179,0.287781628967872,0.412655905298529,0.958428402785477,0.289876936063585,0.400101459996156,H2A0M0,NRP_PINMG,1.42e-28,protein
CHOYP_NRP.4.4.m.44647,0.0122613163533607,0.000107904658924008,1.24850588833316,0.967036679485888,0.468563445143867,0.175362594515828,0.949671592008509,0.200815360572966,0.307031182574657,0.979180442953242,0.050923355554723,0.470516481599332,0.998682844793179,0.739371387796087,-0.0773436516615371,0.958428402785477,0.43780375317869,-0.209735709364029,H2A0N4,PIF_PINMG,4.11e-10,protein
CHOYP_PAN2.1.1.m.44691,0.979445546193914,0.934127601242357,0.00763508946802283,0.0947734137412827,5.95834362764257e-05,-0.435394126295361,0.572012510169686,0.00136655824132076,-0.349757542697745,0.521907921398874,0.00355112685899233,0.311981150975024,0.490120878350456,0.000554644524727034,0.343329834662706,0.00121222033147346,1.98149934730982e-06,0.451361626805953,Q25381,ACTM_LYTPI,6.66e-48,protein
CHOYP_PGBM.2.3.m.44777,0.00735435582087548,5.24766328513062e-05,3.44151450288851,0.967036679485888,0.415467437060881,-0.308886041457133,0.949671592008509,0.760068665025201,0.119945629974162,0.979180442953242,0.353277450792087,-0.402838844058224,0.998682844793179,0.749437018132631,0.149621499464736,0.958428402785477,0.215108586647136,0.716263709192194,Q810U3,NFASC_MOUSE,2.67e-19,protein
CHOYP_PHUM_PHUM066670.2.3.m.42178,0.979445546193914,0.0915641285492777,-0.56747428033874,0.967036679485888,0.877900730449069,0.0676064141599451,0.949671592008509,0.83315880476111,0.0707416319733918,0.979180442953242,0.0940292762202772,-0.636218048932654,0.998682844793179,0.00526990140281372,-1.65445829056001,0.0157536724622104,3.56552375606423e-05,-1.63182796617682,P98160,PGBM_HUMAN,0.0,protein
CHOYP_PHUM_PHUM226120.2.7.m.2274,0.979445546193914,0.253633539879136,0.101967555364922,0.967036679485888,0.151248521406358,0.12908507534905,0.949671592008509,0.418256057580747,0.0761551281597566,0.0843947848590309,0.000201622144137003,0.33547674043087,0.314199290394508,0.000267064477123895,0.313787231618363,0.958428402785477,0.593193793791591,0.0471068627554967,Q23551,UNC22_CAEEL,0.0,protein
CHOYP_PHUM_PHUM226120.3.7.m.20773,0.979445546193914,0.25358919802117,0.102274132398716,0.967036679485888,0.214915811237103,0.112000533518398,0.949671592008509,0.534760418658147,0.0587710890765791,0.0998885450070142,0.000276316860323691,0.329966966818681,0.314199290394508,0.000316056120100096,0.311412073165869,0.958428402785477,0.395843528079159,0.0750404756238314,Q23551,UNC22_CAEEL,0.0,protein
CHOYP_PHUM_PHUM226120.5.7.m.43551,0.979445546193914,0.247391689562806,-0.216041596650769,0.967036679485888,0.571577576785646,0.119290569448876,0.949671592008509,0.247748445270713,-0.267903857858903,0.979180442953242,0.357037149911139,0.175204242723141,0.998682844793179,0.010904932691088,0.461899424318378,0.0521608375980668,0.000163965917257849,0.724675949008394,Q23551,UNC22_CAEEL,0.0,protein
CHOYP_PIDD.1.1.m.54294,0.0634913707950437,0.000758415720549372,-3.03826576114059,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,Q9HB75,PIDD1_HUMAN,1.22e-08,protein
CHOYP_PIF.3.6.m.18904,0.00102660493414108,4.51793948131997e-06,3.2715895014462,0.967036679485888,0.453748907399217,0.267987140881946,0.949671592008509,0.257909259211421,0.407433079532495,0.979180442953242,0.967691827594194,0.0131474846141684,0.998682844793179,0.409983693512585,0.283020624881933,0.958428402785477,0.689793359815086,0.147274844678778,C7G0B5,PIF_PINFU,2.65e-30,protein
CHOYP_PPIB.2.4.m.40019,0.0223693818314752,0.000227828483383564,-1.60791520636724,0.967036679485888,0.379793762453004,-0.56571910812261,0.949671592008509,0.724841965512553,0.226860833890674,0.979180442953242,0.413585273244304,-0.535289140081874,0.998682844793179,0.634840064262156,-0.324309688867677,0.958428402785477,0.48409623314211,0.445616119248525,O94273,PPIB_SCHPO,2.83e-54,protein
CHOYP_PPUTW619_2764.1.1.m.44946,8.92400430690903e-07,1.34651140051438e-09,3.57275903616677,0.967036679485888,0.751065490472436,0.0849675748213823,0.949671592008509,0.225371012228079,0.329954326854778,0.979180442953242,0.316575938893287,-0.284745678431277,0.998682844793179,0.563841828985172,-0.190008597156086,0.978007666549162,0.965192932284982,0.0137703322831273,Q88VG4,OBG_LACPL,0.92,protein
CHOYP_PRP6.2.2.m.34365,0.979445546193914,0.327158659953989,-0.202989943487048,0.967036679485888,0.0193356350517546,-0.509948136826942,0.00310093494677622,1.97541097084363e-06,-1.24262444941055,0.979180442953242,0.766180371440491,0.0675952686365449,0.998682844793179,0.304195596281416,-0.215375317314512,0.978007666549162,0.940746004902224,-0.0149360392826878,P30568,GSTA_PLEPL,8.08e-61,protein
CHOYP_RGD1561408.1.2.m.4308,0.000761925589512445,3.06571342441824e-06,0.940820919064961,0.967036679485888,0.017678761544685,0.39598592299922,0.949671592008509,0.629180535517967,-0.106265467601553,0.979180442953242,0.0340913807427507,-0.346679575374635,0.998682844793179,0.0629233046369803,-0.355397366651774,0.958428402785477,0.241042749142372,-0.242686131165316,P15941,MUC1_HUMAN,4.17e-46,protein
CHOYP_RL24.6.9.m.43123,0.0025292808820627,1.52653693372324e-05,1.69305326988448,0.967036679485888,0.244935387493117,0.327365687960878,0.949671592008509,0.579703626388298,-0.156467805660832,0.995136828024841,0.994565333917879,-0.00185694000079994,0.998682844793179,0.815151380494645,-0.076382175424091,0.958428402785477,0.589209113259894,0.168775913889701,P49424,MANA_CELJU,0.031,protein
CHOYP_RL9.5.6.m.63453,0.979445546193914,0.535157260005738,-0.177573781737268,0.967036679485888,0.259504815796967,-0.286743158419795,0.247683736443527,0.000436008086283085,-0.968155148514469,0.979180442953242,0.182399448684675,0.336955312719754,0.998682844793179,0.856227052041718,-0.0448168603007115,0.059274789634321,0.000209167322753815,1.01377033228313,P50882,RL9_DROME,2.43e-93,protein
CHOYP_RS9.9.13.m.44486,0.000162028312974945,4.4821110089888e-07,3.95608767571827,0.969753340420925,0.930002354758002,-0.0303386362520142,0.983037974432137,0.960130520529307,0.0174074682617249,0.979180442953242,0.492772336910757,-0.235728858222966,0.998682844793179,0.800325652690347,-0.0898444352306536,0.958428402785477,0.315943686999547,0.388282944182573,P86954,ELDP2_PINMA,1.32e-84,protein
CHOYP_SSPO.12.14.m.53188,3.74926706978187e-06,6.12856430367966e-09,-2.29475732110761,0.967036679485888,0.584250573975113,-0.312738366952739,0.949671592008509,0.503894715798076,-0.410569086724618,0.979180442953242,0.325496494005191,-0.447826298831534,0.998682844793179,0.395896238311334,0.528133122718466,0.958428402785477,0.149418176829809,0.918369116383656,Q9Y493,ZAN_HUMAN,1.29e-43,protein
CHOYP_TBA.1.6.m.12217,0.00270780150889112,1.66832986213586e-05,-0.56747428033874,0.967036679485888,0.0471278075817514,-0.315445112663964,0.949671592008509,0.0104966165003354,-0.434155907042234,0.979180442953242,0.200553109950548,-0.222947094023709,0.998682844793179,0.0044667239636193,0.503146439246438,0.958428402785477,0.352115607113098,0.156292689793091,P02553,TBA_LYTPI,6.05e-104,protein
CHOYP_TBA1A.2.4.m.19573,0.016030549621747,0.000153190213913338,-0.405997545641073,0.967036679485888,0.0443347872518053,-0.250857288786698,0.949671592008509,0.0272161601414669,-0.29201247637271,0.979180442953242,0.0206522003497465,-0.315323456139966,0.998682844793179,0.0527521297642448,0.266651552474923,0.958428402785477,0.566474316610861,0.0758819818368899,P09645,TBA8_CHICK,7.93e-175,protein
